cmip5.output1.CMCC.CMCC-CM.piControl,mon,atmos,Amon,r1i1p1,v20121008,pr,_CMCC-CM_piControl_r1i1p1_167001-167912.nc
cmip5.output1.CMCC.CMCC-CM.piControl,mon,atmos,Amon,r1i1p1,v20121008,pr,_CMCC-CM_piControl_r1i1p1_168001-168912.nc
cmip5.output1.CMCC.CMCC-CM.piControl,mon,atmos,Amon,r1i1p1,v20121008,pr,_CMCC-CM_piControl_r1i1p1_169001-169912.nc
cmip5.output1.CMCC.CMCC-CM.piControl,mon,atmos,Amon,r1i1p1,v20121008,pr,_CMCC-CM_piControl_r1i1p1_170001-170912.nc
cmip5.output1.CMCC.CMCC-CM.piControl,mon,atmos,Amon,r1i1p1,v20121008,pr,_CMCC-CM_piControl_r1i1p1_171001-171912.nc
cmip5.output1.CMCC.CMCC-CM.piControl,mon,atmos,Amon,r1i1p1,v20121008,pr,_CMCC-CM_piControl_r1i1p1_172001-172912.nc
cmip5.output1.CMCC.CMCC-CM.piControl,mon,atmos,Amon,r1i1p1,v20121008,pr,_CMCC-CM_piControl_r1i1p1_173001-173912.nc
cmip5.output1.CMCC.CMCC-CM.piControl,mon,atmos,Amon,r1i1p1,v20121008,pr,_CMCC-CM_piControl_r1i1p1_174001-174912.nc
cmip5.output1.CMCC.CMCC-CM.piControl,mon,atmos,Amon,r1i1p1,v20121008,pr,_CMCC-CM_piControl_r1i1p1_175001-175912.nc
cmip5.output1.CMCC.CMCC-CM.piControl,mon,atmos,Amon,r1i1p1,v20121008,pr,_CMCC-CM_piControl_r1i1p1_176001-176912.nc
cmip5.output1.CMCC.CMCC-CM.piControl,mon,atmos,Amon,r1i1p1,v20121008,pr,_CMCC-CM_piControl_r1i1p1_177001-177912.nc
cmip5.output1.CMCC.CMCC-CM.piControl,mon,atmos,Amon,r1i1p1,v20121008,pr,_CMCC-CM_piControl_r1i1p1_178001-178912.nc
cmip5.output1.CMCC.CMCC-CM.piControl,mon,atmos,Amon,r1i1p1,v20121008,pr,_CMCC-CM_piControl_r1i1p1_179001-179912.nc
cmip5.output1.CMCC.CMCC-CM.piControl,mon,atmos,Amon,r1i1p1,v20121008,pr,_CMCC-CM_piControl_r1i1p1_180001-180912.nc
cmip5.output1.CMCC.CMCC-CM.piControl,mon,atmos,Amon,r1i1p1,v20121008,pr,_CMCC-CM_piControl_r1i1p1_181001-181912.nc
cmip5.output1.CMCC.CMCC-CM.piControl,mon,atmos,Amon,r1i1p1,v20121008,pr,_CMCC-CM_piControl_r1i1p1_182001-182912.nc
cmip5.output1.CMCC.CMCC-CM.piControl,mon,atmos,Amon,r1i1p1,v20121008,pr,_CMCC-CM_piControl_r1i1p1_183001-183912.nc
cmip5.output1.CMCC.CMCC-CM.piControl,mon,atmos,Amon,r1i1p1,v20121008,pr,_CMCC-CM_piControl_r1i1p1_184001-184912.nc
cmip5.output1.CMCC.CMCC-CM.piControl,mon,atmos,Amon,r1i1p1,v20121008,pr,_CMCC-CM_piControl_r1i1p1_185001-185912.nc
cmip5.output1.CMCC.CMCC-CM.piControl,mon,atmos,Amon,r1i1p1,v20121008,pr,_CMCC-CM_piControl_r1i1p1_186001-186912.nc
cmip5.output1.CMCC.CMCC-CM.piControl,mon,atmos,Amon,r1i1p1,v20121008,pr,_CMCC-CM_piControl_r1i1p1_187001-187912.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20120717,pr,_CMCC-CMS_piControl_r1i1p1_368401-369312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20120717,pr,_CMCC-CMS_piControl_r1i1p1_369401-370312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20120717,pr,_CMCC-CMS_piControl_r1i1p1_370401-371312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20120717,pr,_CMCC-CMS_piControl_r1i1p1_371401-372312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20120717,pr,_CMCC-CMS_piControl_r1i1p1_372401-373312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20120717,pr,_CMCC-CMS_piControl_r1i1p1_373401-374312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20120717,pr,_CMCC-CMS_piControl_r1i1p1_374401-375312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20120717,pr,_CMCC-CMS_piControl_r1i1p1_375401-376312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20120717,pr,_CMCC-CMS_piControl_r1i1p1_376401-377312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20120717,pr,_CMCC-CMS_piControl_r1i1p1_377401-378312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20120717,pr,_CMCC-CMS_piControl_r1i1p1_378401-379312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20120717,pr,_CMCC-CMS_piControl_r1i1p1_379401-380312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20120717,pr,_CMCC-CMS_piControl_r1i1p1_380401-381312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20120717,pr,_CMCC-CMS_piControl_r1i1p1_381401-382312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20120717,pr,_CMCC-CMS_piControl_r1i1p1_382401-383312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20120717,pr,_CMCC-CMS_piControl_r1i1p1_383401-384312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20120717,pr,_CMCC-CMS_piControl_r1i1p1_384401-385312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20120717,pr,_CMCC-CMS_piControl_r1i1p1_385401-386312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20120717,pr,_CMCC-CMS_piControl_r1i1p1_386401-387312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20120717,pr,_CMCC-CMS_piControl_r1i1p1_387401-388312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20120717,pr,_CMCC-CMS_piControl_r1i1p1_388401-389312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20120717,pr,_CMCC-CMS_piControl_r1i1p1_389401-390312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20120717,pr,_CMCC-CMS_piControl_r1i1p1_390401-391312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20120717,pr,_CMCC-CMS_piControl_r1i1p1_391401-392312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20120717,pr,_CMCC-CMS_piControl_r1i1p1_392401-393312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20120717,pr,_CMCC-CMS_piControl_r1i1p1_393401-394312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20120717,pr,_CMCC-CMS_piControl_r1i1p1_394401-395312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20120717,pr,_CMCC-CMS_piControl_r1i1p1_395401-396312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20120717,pr,_CMCC-CMS_piControl_r1i1p1_396401-397312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20120717,pr,_CMCC-CMS_piControl_r1i1p1_397401-398312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20120717,pr,_CMCC-CMS_piControl_r1i1p1_398401-399312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20120717,pr,_CMCC-CMS_piControl_r1i1p1_399401-400312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20120717,pr,_CMCC-CMS_piControl_r1i1p1_400401-401312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20120717,pr,_CMCC-CMS_piControl_r1i1p1_401401-402312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20120717,pr,_CMCC-CMS_piControl_r1i1p1_402401-403312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20120717,pr,_CMCC-CMS_piControl_r1i1p1_403401-404312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20120717,pr,_CMCC-CMS_piControl_r1i1p1_404401-405312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20120717,pr,_CMCC-CMS_piControl_r1i1p1_405401-406312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20120717,pr,_CMCC-CMS_piControl_r1i1p1_406401-407312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20120717,pr,_CMCC-CMS_piControl_r1i1p1_407401-408312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20120717,pr,_CMCC-CMS_piControl_r1i1p1_408401-409312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20120717,pr,_CMCC-CMS_piControl_r1i1p1_409401-410312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20120717,pr,_CMCC-CMS_piControl_r1i1p1_410401-411312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20120717,pr,_CMCC-CMS_piControl_r1i1p1_411401-412312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20120717,pr,_CMCC-CMS_piControl_r1i1p1_412401-413312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20120717,pr,_CMCC-CMS_piControl_r1i1p1_413401-414312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20120717,pr,_CMCC-CMS_piControl_r1i1p1_414401-415312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20120717,pr,_CMCC-CMS_piControl_r1i1p1_415401-416312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20120717,pr,_CMCC-CMS_piControl_r1i1p1_416401-417312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20120717,pr,_CMCC-CMS_piControl_r1i1p1_417401-418312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20170725,pr,_CMCC-CMS_piControl_r1i1p1_368401-369312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20170725,pr,_CMCC-CMS_piControl_r1i1p1_369401-370312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20170725,pr,_CMCC-CMS_piControl_r1i1p1_370401-371312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20170725,pr,_CMCC-CMS_piControl_r1i1p1_371401-372312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20170725,pr,_CMCC-CMS_piControl_r1i1p1_372401-373312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20170725,pr,_CMCC-CMS_piControl_r1i1p1_373401-374312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20170725,pr,_CMCC-CMS_piControl_r1i1p1_374401-375312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20170725,pr,_CMCC-CMS_piControl_r1i1p1_375401-376312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20170725,pr,_CMCC-CMS_piControl_r1i1p1_376401-377312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20170725,pr,_CMCC-CMS_piControl_r1i1p1_377401-378312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20170725,pr,_CMCC-CMS_piControl_r1i1p1_378401-379312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20170725,pr,_CMCC-CMS_piControl_r1i1p1_379401-380312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20170725,pr,_CMCC-CMS_piControl_r1i1p1_380401-381312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20170725,pr,_CMCC-CMS_piControl_r1i1p1_381401-382312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20170725,pr,_CMCC-CMS_piControl_r1i1p1_382401-383312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20170725,pr,_CMCC-CMS_piControl_r1i1p1_383401-384312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20170725,pr,_CMCC-CMS_piControl_r1i1p1_384401-385312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20170725,pr,_CMCC-CMS_piControl_r1i1p1_385401-386312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20170725,pr,_CMCC-CMS_piControl_r1i1p1_386401-387312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20170725,pr,_CMCC-CMS_piControl_r1i1p1_387401-388312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20170725,pr,_CMCC-CMS_piControl_r1i1p1_388401-389312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20170725,pr,_CMCC-CMS_piControl_r1i1p1_389401-390312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20170725,pr,_CMCC-CMS_piControl_r1i1p1_390401-391312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20170725,pr,_CMCC-CMS_piControl_r1i1p1_391401-392312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20170725,pr,_CMCC-CMS_piControl_r1i1p1_392401-393312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20170725,pr,_CMCC-CMS_piControl_r1i1p1_393401-394312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20170725,pr,_CMCC-CMS_piControl_r1i1p1_394401-395312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20170725,pr,_CMCC-CMS_piControl_r1i1p1_395401-396312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20170725,pr,_CMCC-CMS_piControl_r1i1p1_396401-397312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20170725,pr,_CMCC-CMS_piControl_r1i1p1_397401-398312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20170725,pr,_CMCC-CMS_piControl_r1i1p1_398401-399312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20170725,pr,_CMCC-CMS_piControl_r1i1p1_399401-400312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20170725,pr,_CMCC-CMS_piControl_r1i1p1_400401-401312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20170725,pr,_CMCC-CMS_piControl_r1i1p1_401401-402312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20170725,pr,_CMCC-CMS_piControl_r1i1p1_402401-403312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20170725,pr,_CMCC-CMS_piControl_r1i1p1_403401-404312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20170725,pr,_CMCC-CMS_piControl_r1i1p1_404401-405312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20170725,pr,_CMCC-CMS_piControl_r1i1p1_405401-406312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20170725,pr,_CMCC-CMS_piControl_r1i1p1_406401-407312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20170725,pr,_CMCC-CMS_piControl_r1i1p1_407401-408312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20170725,pr,_CMCC-CMS_piControl_r1i1p1_408401-409312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20170725,pr,_CMCC-CMS_piControl_r1i1p1_409401-410312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20170725,pr,_CMCC-CMS_piControl_r1i1p1_410401-411312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20170725,pr,_CMCC-CMS_piControl_r1i1p1_411401-412312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20170725,pr,_CMCC-CMS_piControl_r1i1p1_412401-413312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20170725,pr,_CMCC-CMS_piControl_r1i1p1_413401-414312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20170725,pr,_CMCC-CMS_piControl_r1i1p1_414401-415312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20170725,pr,_CMCC-CMS_piControl_r1i1p1_415401-416312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20170725,pr,_CMCC-CMS_piControl_r1i1p1_416401-417312.nc
cmip5.output1.CMCC.CMCC-CMS.piControl,mon,atmos,Amon,r1i1p1,v20170725,pr,_CMCC-CMS_piControl_r1i1p1_417401-418312.nc
cmip5.output1.CNRM-CERFACS.CNRM-CM5.1pctCO2,mon,atmos,Amon,r1i1p1,v20110701,pr,_CNRM-CM5_1pctCO2_r1i1p1_185001-189912.nc
cmip5.output1.CNRM-CERFACS.CNRM-CM5.1pctCO2,mon,atmos,Amon,r1i1p1,v20110701,pr,_CNRM-CM5_1pctCO2_r1i1p1_190001-194912.nc
cmip5.output1.CNRM-CERFACS.CNRM-CM5.1pctCO2,mon,atmos,Amon,r1i1p1,v20110701,pr,_CNRM-CM5_1pctCO2_r1i1p1_195001-198912.nc
cmip5.output1.CNRM-CERFACS.CNRM-CM5-2.1pctCO2,mon,atmos,Amon,r1i1p1,v20130401,pr,_CNRM-CM5-2_1pctCO2_r1i1p1_185001-189912.nc
cmip5.output1.CNRM-CERFACS.CNRM-CM5-2.1pctCO2,mon,atmos,Amon,r1i1p1,v20130401,pr,_CNRM-CM5-2_1pctCO2_r1i1p1_190001-194912.nc
cmip5.output1.CNRM-CERFACS.CNRM-CM5-2.1pctCO2,mon,atmos,Amon,r1i1p1,v20130401,pr,_CNRM-CM5-2_1pctCO2_r1i1p1_195001-198912.nc
cmip5.output1.CNRM-CERFACS.CNRM-CM5-2.historical,mon,atmos,Amon,r1i1p1,v20130401,pr,_CNRM-CM5-2_historical_r1i1p1_185001-189912.nc
cmip5.output1.CNRM-CERFACS.CNRM-CM5-2.historical,mon,atmos,Amon,r1i1p1,v20130401,pr,_CNRM-CM5-2_historical_r1i1p1_190001-194912.nc
cmip5.output1.CNRM-CERFACS.CNRM-CM5-2.historical,mon,atmos,Amon,r1i1p1,v20130401,pr,_CNRM-CM5-2_historical_r1i1p1_195001-199912.nc
cmip5.output1.CNRM-CERFACS.CNRM-CM5-2.historical,mon,atmos,Amon,r1i1p1,v20130401,pr,_CNRM-CM5-2_historical_r1i1p1_200001-200512.nc
cmip5.output1.CNRM-CERFACS.CNRM-CM5-2.piControl,mon,atmos,Amon,r1i1p1,v20130402,pr,_CNRM-CM5-2_piControl_r1i1p1_185001-189912.nc
cmip5.output1.CNRM-CERFACS.CNRM-CM5-2.piControl,mon,atmos,Amon,r1i1p1,v20130402,pr,_CNRM-CM5-2_piControl_r1i1p1_190001-194912.nc
cmip5.output1.CNRM-CERFACS.CNRM-CM5-2.piControl,mon,atmos,Amon,r1i1p1,v20130402,pr,_CNRM-CM5-2_piControl_r1i1p1_195001-198912.nc
cmip5.output1.CNRM-CERFACS.CNRM-CM5-2.piControl,mon,atmos,Amon,r1i1p1,v20130402,pr,_CNRM-CM5-2_piControl_r1i1p1_199001-203912.nc
cmip5.output1.CNRM-CERFACS.CNRM-CM5-2.piControl,mon,atmos,Amon,r1i1p1,v20130402,pr,_CNRM-CM5-2_piControl_r1i1p1_204001-208912.nc
cmip5.output1.CNRM-CERFACS.CNRM-CM5-2.piControl,mon,atmos,Amon,r1i1p1,v20130402,pr,_CNRM-CM5-2_piControl_r1i1p1_209001-213912.nc
cmip5.output1.CNRM-CERFACS.CNRM-CM5-2.piControl,mon,atmos,Amon,r1i1p1,v20130402,pr,_CNRM-CM5-2_piControl_r1i1p1_214001-218912.nc
cmip5.output1.CNRM-CERFACS.CNRM-CM5-2.piControl,mon,atmos,Amon,r1i1p1,v20130402,pr,_CNRM-CM5-2_piControl_r1i1p1_219001-220812.nc
cmip5.output1.CNRM-CERFACS.CNRM-CM5.abrupt4xCO2,mon,atmos,Amon,r1i1p1,v20110701,pr,_CNRM-CM5_abrupt4xCO2_r1i1p1_185001-189912.nc
cmip5.output1.CNRM-CERFACS.CNRM-CM5.abrupt4xCO2,mon,atmos,Amon,r1i1p1,v20110701,pr,_CNRM-CM5_abrupt4xCO2_r1i1p1_190001-194912.nc
cmip5.output1.CNRM-CERFACS.CNRM-CM5.abrupt4xCO2,mon,atmos,Amon,r1i1p1,v20110701,pr,_CNRM-CM5_abrupt4xCO2_r1i1p1_195001-199912.nc
cmip5.output1.CNRM-CERFACS.CNRM-CM5.historical,mon,atmos,Amon,r1i1p1,v20110901,pr,_CNRM-CM5_historical_r1i1p1_185001-189912.nc
cmip5.output1.CNRM-CERFACS.CNRM-CM5.historical,mon,atmos,Amon,r1i1p1,v20110901,pr,_CNRM-CM5_historical_r1i1p1_190001-194912.nc
cmip5.output1.CNRM-CERFACS.CNRM-CM5.historical,mon,atmos,Amon,r1i1p1,v20110901,pr,_CNRM-CM5_historical_r1i1p1_195001-200512.nc
cmip5.output1.CNRM-CERFACS.CNRM-CM5.lgm,mon,atmos,Amon,r1i1p1,v20120530,pr,_CNRM-CM5_lgm_r1i1p1_180001-184912.nc
cmip5.output1.CNRM-CERFACS.CNRM-CM5.lgm,mon,atmos,Amon,r1i1p1,v20120530,pr,_CNRM-CM5_lgm_r1i1p1_185001-189912.nc
cmip5.output1.CNRM-CERFACS.CNRM-CM5.lgm,mon,atmos,Amon,r1i1p1,v20120530,pr,_CNRM-CM5_lgm_r1i1p1_190001-194912.nc
cmip5.output1.CNRM-CERFACS.CNRM-CM5.lgm,mon,atmos,Amon,r1i1p1,v20120530,pr,_CNRM-CM5_lgm_r1i1p1_195001-199912.nc
cmip5.output1.CNRM-CERFACS.CNRM-CM5.midHolocene,mon,atmos,Amon,r1i1p1,v20110927,pr,_CNRM-CM5_midHolocene_r1i1p1_195001-199912.nc
cmip5.output1.CNRM-CERFACS.CNRM-CM5.midHolocene,mon,atmos,Amon,r1i1p1,v20110927,pr,_CNRM-CM5_midHolocene_r1i1p1_200001-204912.nc
cmip5.output1.CNRM-CERFACS.CNRM-CM5.midHolocene,mon,atmos,Amon,r1i1p1,v20110927,pr,_CNRM-CM5_midHolocene_r1i1p1_205001-209912.nc
cmip5.output1.CNRM-CERFACS.CNRM-CM5.midHolocene,mon,atmos,Amon,r1i1p1,v20110927,pr,_CNRM-CM5_midHolocene_r1i1p1_210001-214912.nc
cmip5.output1.CNRM-CERFACS.CNRM-CM5.piControl,mon,atmos,Amon,r1i1p1,v20110701,pr,_CNRM-CM5_piControl_r1i1p1_185001-189912.nc
cmip5.output1.CNRM-CERFACS.CNRM-CM5.piControl,mon,atmos,Amon,r1i1p1,v20110701,pr,_CNRM-CM5_piControl_r1i1p1_190001-194912.nc
cmip5.output1.CNRM-CERFACS.CNRM-CM5.piControl,mon,atmos,Amon,r1i1p1,v20110701,pr,_CNRM-CM5_piControl_r1i1p1_195001-199912.nc
cmip5.output1.CNRM-CERFACS.CNRM-CM5.piControl,mon,atmos,Amon,r1i1p1,v20110701,pr,_CNRM-CM5_piControl_r1i1p1_200001-204912.nc
cmip5.output1.CNRM-CERFACS.CNRM-CM5.piControl,mon,atmos,Amon,r1i1p1,v20110701,pr,_CNRM-CM5_piControl_r1i1p1_205001-209912.nc
cmip5.output1.CNRM-CERFACS.CNRM-CM5.piControl,mon,atmos,Amon,r1i1p1,v20110701,pr,_CNRM-CM5_piControl_r1i1p1_210001-214912.nc
cmip5.output1.CNRM-CERFACS.CNRM-CM5.piControl,mon,atmos,Amon,r1i1p1,v20110701,pr,_CNRM-CM5_piControl_r1i1p1_215001-219912.nc
cmip5.output1.CNRM-CERFACS.CNRM-CM5.piControl,mon,atmos,Amon,r1i1p1,v20110701,pr,_CNRM-CM5_piControl_r1i1p1_220001-224912.nc
cmip5.output1.CNRM-CERFACS.CNRM-CM5.piControl,mon,atmos,Amon,r1i1p1,v20110701,pr,_CNRM-CM5_piControl_r1i1p1_225001-229912.nc
cmip5.output1.CNRM-CERFACS.CNRM-CM5.piControl,mon,atmos,Amon,r1i1p1,v20110701,pr,_CNRM-CM5_piControl_r1i1p1_230001-234912.nc
cmip5.output1.CNRM-CERFACS.CNRM-CM5.piControl,mon,atmos,Amon,r1i1p1,v20110701,pr,_CNRM-CM5_piControl_r1i1p1_235001-239912.nc
cmip5.output1.CNRM-CERFACS.CNRM-CM5.piControl,mon,atmos,Amon,r1i1p1,v20110701,pr,_CNRM-CM5_piControl_r1i1p1_240001-244912.nc
cmip5.output1.CNRM-CERFACS.CNRM-CM5.piControl,mon,atmos,Amon,r1i1p1,v20110701,pr,_CNRM-CM5_piControl_r1i1p1_245001-249912.nc
